Date,Today_Open,Min_Date,Min_Close,Max_Date,Max_Close
22-Jul-2008,660.0,12-Feb-2008,499.9,02-Jan-2008,745.55
23-Jul-2008,643.9,12-Feb-2008,499.9,02-Jan-2008,745.55
24-Jul-2008,632.55,12-Feb-2008,499.9,02-Jan-2008,745.55
25-Jul-2008,620.55,12-Feb-2008,499.9,02-Jan-2008,745.55
28-Jul-2008,633.0,12-Feb-2008,499.9,02-Jan-2008,745.55
29-Jul-2008,621.0,12-Feb-2008,499.9,02-Jan-2008,745.55
30-Jul-2008,596.0,12-Feb-2008,499.9,02-Jan-2008,745.55
31-Jul-2008,590.0,12-Feb-2008,499.9,02-Jan-2008,745.55
01-Aug-2008,550.55,12-Feb-2008,499.9,02-Jan-2008,745.55
04-Aug-2008,587.0,12-Feb-2008,499.9,02-Jan-2008,745.55
05-Aug-2008,588.0,12-Feb-2008,499.9,02-Jan-2008,745.55
06-Aug-2008,597.0,12-Feb-2008,499.9,02-Jan-2008,745.55
07-Aug-2008,590.0,12-Feb-2008,499.9,02-Jan-2008,745.55
08-Aug-2008,606.8,12-Feb-2008,499.9,02-Jan-2008,745.55
11-Aug-2008,645.0,12-Feb-2008,499.9,02-Jan-2008,745.55
12-Aug-2008,629.5,12-Feb-2008,499.9,02-Jan-2008,745.55
13-Aug-2008,582.55,12-Feb-2008,499.9,02-Jan-2008,745.55
14-Aug-2008,600.0,12-Feb-2008,499.9,02-Jan-2008,745.55
18-Aug-2008,589.95,12-Feb-2008,499.9,02-Jan-2008,745.55
19-Aug-2008,602.0,12-Feb-2008,499.9,02-Jan-2008,745.55
20-Aug-2008,606.55,12-Feb-2008,499.9,02-Jan-2008,745.55
21-Aug-2008,591.0,12-Feb-2008,499.9,02-Jan-2008,745.55
22-Aug-2008,600.0,12-Feb-2008,499.9,02-Jan-2008,745.55
25-Aug-2008,590.05,12-Feb-2008,499.9,02-Jan-2008,745.55
26-Aug-2008,583.05,12-Feb-2008,499.9,02-Jan-2008,745.55
27-Aug-2008,579.0,12-Feb-2008,499.9,02-Jan-2008,745.55
28-Aug-2008,591.0,12-Feb-2008,499.9,02-Jan-2008,745.55
29-Aug-2008,586.95,12-Feb-2008,499.9,02-Jan-2008,745.55
01-Sep-2008,573.0,12-Feb-2008,499.9,02-Jan-2008,745.55
02-Sep-2008,581.0,12-Feb-2008,499.9,02-Jan-2008,745.55
04-Sep-2008,593.1,12-Feb-2008,499.9,02-Jan-2008,745.55
05-Sep-2008,594.0,12-Feb-2008,499.9,02-Jan-2008,745.55
08-Sep-2008,590.0,12-Feb-2008,499.9,02-Jan-2008,745.55
09-Sep-2008,591.0,12-Feb-2008,499.9,02-Jan-2008,745.55
10-Sep-2008,572.0,12-Feb-2008,499.9,02-Jan-2008,745.55
11-Sep-2008,574.0,12-Feb-2008,499.9,02-Jan-2008,745.55
12-Sep-2008,562.0,12-Feb-2008,499.9,02-Jan-2008,745.55
15-Sep-2008,557.0,12-Feb-2008,499.9,02-Jan-2008,745.55
16-Sep-2008,550.0,12-Feb-2008,499.9,02-Jan-2008,745.55
17-Sep-2008,538.0,12-Feb-2008,499.9,02-Jan-2008,745.55
18-Sep-2008,515.0,12-Feb-2008,499.9,02-Jan-2008,745.55
19-Sep-2008,522.1,12-Feb-2008,499.9,02-Jan-2008,745.55
22-Sep-2008,538.0,12-Feb-2008,499.9,02-Jan-2008,745.55
23-Sep-2008,521.0,12-Feb-2008,499.9,02-Jan-2008,745.55
24-Sep-2008,520.0,12-Feb-2008,499.9,02-Jan-2008,745.55
25-Sep-2008,520.0,12-Feb-2008,499.9,02-Jan-2008,745.55
26-Sep-2008,518.5,12-Feb-2008,499.9,02-Jan-2008,745.55
29-Sep-2008,515.0,12-Feb-2008,499.9,02-Jan-2008,745.55
30-Sep-2008,490.1,12-Feb-2008,499.9,02-Jan-2008,745.55
01-Oct-2008,564.0,12-Feb-2008,499.9,02-Jan-2008,745.55
03-Oct-2008,516.0,12-Feb-2008,499.9,02-Jan-2008,745.55
06-Oct-2008,539.9,12-Feb-2008,499.9,02-Jan-2008,745.55
07-Oct-2008,480.0,06-Oct-2008,475.75,02-Jan-2008,745.55
08-Oct-2008,431.95,07-Oct-2008,450.0,02-Jan-2008,745.55
10-Oct-2008,445.0,07-Oct-2008,450.0,02-Jan-2008,745.55
13-Oct-2008,449.25,10-Oct-2008,436.25,02-Jan-2008,745.55
14-Oct-2008,449.25,13-Oct-2008,430.75,02-Jan-2008,745.55
15-Oct-2008,456.0,13-Oct-2008,430.75,02-Jan-2008,745.55
16-Oct-2008,420.0,13-Oct-2008,430.75,02-Jan-2008,745.55
17-Oct-2008,460.0,13-Oct-2008,430.75,02-Jan-2008,745.55
20-Oct-2008,438.0,13-Oct-2008,430.75,02-Jan-2008,745.55
21-Oct-2008,490.0,13-Oct-2008,430.75,02-Jan-2008,745.55
22-Oct-2008,512.0,13-Oct-2008,430.75,02-Jan-2008,745.55
23-Oct-2008,436.25,13-Oct-2008,430.75,02-Jan-2008,745.55
24-Oct-2008,425.55,13-Oct-2008,430.75,02-Jan-2008,745.55
27-Oct-2008,448.25,13-Oct-2008,430.75,02-Jan-2008,745.55
28-Oct-2008,449.0,27-Oct-2008,425.7,02-Jan-2008,745.55
29-Oct-2008,430.0,28-Oct-2008,421.4,02-Jan-2008,745.55
31-Oct-2008,425.0,29-Oct-2008,416.2,02-Jan-2008,745.55
03-Nov-2008,436.0,29-Oct-2008,416.2,02-Jan-2008,745.55
04-Nov-2008,407.0,03-Nov-2008,403.0,02-Jan-2008,745.55
05-Nov-2008,407.5,04-Nov-2008,401.25,02-Jan-2008,745.55
06-Nov-2008,404.0,04-Nov-2008,401.25,02-Jan-2008,745.55
07-Nov-2008,402.0,04-Nov-2008,401.25,02-Jan-2008,745.55
10-Nov-2008,418.0,04-Nov-2008,401.25,02-Jan-2008,745.55
11-Nov-2008,415.05,04-Nov-2008,401.25,02-Jan-2008,745.55
12-Nov-2008,420.5,04-Nov-2008,401.25,02-Jan-2008,745.55
14-Nov-2008,415.0,04-Nov-2008,401.25,02-Jan-2008,745.55
17-Nov-2008,406.0,04-Nov-2008,401.25,02-Jan-2008,745.55
18-Nov-2008,395.0,17-Nov-2008,398.55,02-Jan-2008,745.55
19-Nov-2008,405.05,17-Nov-2008,398.55,02-Jan-2008,745.55
20-Nov-2008,411.0,17-Nov-2008,398.55,02-Jan-2008,745.55
21-Nov-2008,413.8,17-Nov-2008,398.55,02-Jan-2008,745.55
24-Nov-2008,420.15,17-Nov-2008,398.55,02-Jan-2008,745.55
25-Nov-2008,421.4,17-Nov-2008,398.55,02-Jan-2008,745.55
26-Nov-2008,418.0,17-Nov-2008,398.55,02-Jan-2008,745.55
28-Nov-2008,420.05,17-Nov-2008,398.55,02-Jan-2008,745.55
01-Dec-2008,435.0,17-Nov-2008,398.55,02-Jan-2008,745.55
02-Dec-2008,380.0,17-Nov-2008,398.55,02-Jan-2008,745.55
03-Dec-2008,480.0,17-Nov-2008,398.55,02-Jan-2008,745.55
04-Dec-2008,483.5,17-Nov-2008,398.55,02-Jan-2008,745.55
05-Dec-2008,476.0,17-Nov-2008,398.55,02-Jan-2008,745.55
08-Dec-2008,495.0,17-Nov-2008,398.55,02-Jan-2008,745.55
10-Dec-2008,493.0,17-Nov-2008,398.55,02-Jan-2008,745.55
11-Dec-2008,489.0,17-Nov-2008,398.55,02-Jan-2008,745.55
12-Dec-2008,449.1,17-Nov-2008,398.55,02-Jan-2008,745.55
15-Dec-2008,449.0,17-Nov-2008,398.55,02-Jan-2008,745.55
16-Dec-2008,429.65,17-Nov-2008,398.55,02-Jan-2008,745.55
17-Dec-2008,456.0,17-Nov-2008,398.55,02-Jan-2008,745.55
18-Dec-2008,439.0,17-Nov-2008,398.55,02-Jan-2008,745.55
19-Dec-2008,451.1,17-Nov-2008,398.55,02-Jan-2008,745.55
22-Dec-2008,477.75,17-Nov-2008,398.55,02-Jan-2008,745.55
23-Dec-2008,470.0,17-Nov-2008,398.55,02-Jan-2008,745.55
24-Dec-2008,470.0,17-Nov-2008,398.55,02-Jan-2008,745.55
26-Dec-2008,473.0,17-Nov-2008,398.55,02-Jan-2008,745.55
29-Dec-2008,466.8,17-Nov-2008,398.55,02-Jan-2008,745.55
30-Dec-2008,468.05,17-Nov-2008,398.55,02-Jan-2008,745.55
31-Dec-2008,475.75,17-Nov-2008,398.55,02-Jan-2008,745.55
01-Jan-2009,473.9,17-Nov-2008,398.55,02-Jan-2008,745.55
02-Jan-2009,470.5,17-Nov-2008,398.55,04-Jan-2008,728.7
05-Jan-2009,475.0,17-Nov-2008,398.55,13-Jun-2008,727.8
06-Jan-2009,474.5,17-Nov-2008,398.55,13-Jun-2008,727.8
07-Jan-2009,499.85,17-Nov-2008,398.55,13-Jun-2008,727.8
09-Jan-2009,466.0,17-Nov-2008,398.55,13-Jun-2008,727.8
12-Jan-2009,460.1,17-Nov-2008,398.55,13-Jun-2008,727.8
13-Jan-2009,465.75,17-Nov-2008,398.55,13-Jun-2008,727.8
14-Jan-2009,458.9,17-Nov-2008,398.55,13-Jun-2008,727.8
15-Jan-2009,471.25,17-Nov-2008,398.55,13-Jun-2008,727.8
16-Jan-2009,448.05,17-Nov-2008,398.55,13-Jun-2008,727.8
19-Jan-2009,453.0,17-Nov-2008,398.55,13-Jun-2008,727.8
20-Jan-2009,455.0,17-Nov-2008,398.55,13-Jun-2008,727.8
21-Jan-2009,464.9,17-Nov-2008,398.55,13-Jun-2008,727.8
22-Jan-2009,450.0,17-Nov-2008,398.55,13-Jun-2008,727.8
23-Jan-2009,422.0,17-Nov-2008,398.55,13-Jun-2008,727.8
27-Jan-2009,440.0,17-Nov-2008,398.55,13-Jun-2008,727.8
28-Jan-2009,445.0,17-Nov-2008,398.55,13-Jun-2008,727.8
29-Jan-2009,440.0,17-Nov-2008,398.55,13-Jun-2008,727.8
30-Jan-2009,441.65,17-Nov-2008,398.55,13-Jun-2008,727.8
02-Feb-2009,446.05,17-Nov-2008,398.55,13-Jun-2008,727.8
03-Feb-2009,450.0,17-Nov-2008,398.55,13-Jun-2008,727.8
04-Feb-2009,437.0,17-Nov-2008,398.55,13-Jun-2008,727.8
05-Feb-2009,438.0,17-Nov-2008,398.55,13-Jun-2008,727.8
06-Feb-2009,453.0,17-Nov-2008,398.55,13-Jun-2008,727.8
09-Feb-2009,462.0,17-Nov-2008,398.55,13-Jun-2008,727.8
10-Feb-2009,468.8,17-Nov-2008,398.55,13-Jun-2008,727.8
11-Feb-2009,455.0,17-Nov-2008,398.55,13-Jun-2008,727.8
12-Feb-2009,443.0,17-Nov-2008,398.55,13-Jun-2008,727.8
13-Feb-2009,440.0,17-Nov-2008,398.55,13-Jun-2008,727.8
16-Feb-2009,430.0,17-Nov-2008,398.55,13-Jun-2008,727.8
17-Feb-2009,410.0,17-Nov-2008,398.55,13-Jun-2008,727.8
18-Feb-2009,397.5,17-Nov-2008,398.55,13-Jun-2008,727.8
19-Feb-2009,403.0,18-Feb-2009,398.15,13-Jun-2008,727.8
20-Feb-2009,400.0,18-Feb-2009,398.15,13-Jun-2008,727.8
24-Feb-2009,389.0,20-Feb-2009,395.2,13-Jun-2008,727.8
25-Feb-2009,400.0,20-Feb-2009,395.2,13-Jun-2008,727.8
26-Feb-2009,403.0,20-Feb-2009,395.2,13-Jun-2008,727.8
27-Feb-2009,401.55,20-Feb-2009,395.2,13-Jun-2008,727.8
02-Mar-2009,390.0,27-Feb-2009,391.85,13-Jun-2008,727.8
03-Mar-2009,400.0,27-Feb-2009,391.85,13-Jun-2008,727.8
04-Mar-2009,399.65,27-Feb-2009,391.85,13-Jun-2008,727.8
05-Mar-2009,392.0,04-Mar-2009,389.8,13-Jun-2008,727.8
06-Mar-2009,372.0,05-Mar-2009,374.0,13-Jun-2008,727.8
09-Mar-2009,380.1,05-Mar-2009,374.0,13-Jun-2008,727.8
12-Mar-2009,365.65,05-Mar-2009,374.0,13-Jun-2008,727.8
13-Mar-2009,419.1,05-Mar-2009,374.0,13-Jun-2008,727.8
16-Mar-2009,415.5,05-Mar-2009,374.0,13-Jun-2008,727.8
17-Mar-2009,434.9,05-Mar-2009,374.0,13-Jun-2008,727.8
18-Mar-2009,429.0,05-Mar-2009,374.0,13-Jun-2008,727.8
19-Mar-2009,435.0,05-Mar-2009,374.0,13-Jun-2008,727.8
20-Mar-2009,443.4,05-Mar-2009,374.0,13-Jun-2008,727.8
23-Mar-2009,425.95,05-Mar-2009,374.0,13-Jun-2008,727.8
24-Mar-2009,440.2,05-Mar-2009,374.0,13-Jun-2008,727.8
25-Mar-2009,426.0,05-Mar-2009,374.0,13-Jun-2008,727.8
26-Mar-2009,430.0,05-Mar-2009,374.0,13-Jun-2008,727.8
27-Mar-2009,444.0,05-Mar-2009,374.0,13-Jun-2008,727.8
30-Mar-2009,465.0,05-Mar-2009,374.0,13-Jun-2008,727.8
31-Mar-2009,466.0,05-Mar-2009,374.0,13-Jun-2008,727.8
01-Apr-2009,495.0,05-Mar-2009,374.0,13-Jun-2008,727.8
02-Apr-2009,483.1,05-Mar-2009,374.0,13-Jun-2008,727.8
06-Apr-2009,500.0,05-Mar-2009,374.0,13-Jun-2008,727.8
08-Apr-2009,509.9,05-Mar-2009,374.0,13-Jun-2008,727.8
09-Apr-2009,522.1,05-Mar-2009,374.0,13-Jun-2008,727.8
13-Apr-2009,520.15,05-Mar-2009,374.0,13-Jun-2008,727.8
15-Apr-2009,526.0,05-Mar-2009,374.0,13-Jun-2008,727.8
16-Apr-2009,550.0,05-Mar-2009,374.0,13-Jun-2008,727.8
17-Apr-2009,522.05,05-Mar-2009,374.0,13-Jun-2008,727.8
20-Apr-2009,536.0,05-Mar-2009,374.0,13-Jun-2008,727.8
21-Apr-2009,535.0,05-Mar-2009,374.0,13-Jun-2008,727.8
22-Apr-2009,543.0,05-Mar-2009,374.0,13-Jun-2008,727.8
23-Apr-2009,536.2,05-Mar-2009,374.0,13-Jun-2008,727.8
24-Apr-2009,563.0,05-Mar-2009,374.0,13-Jun-2008,727.8
27-Apr-2009,554.0,05-Mar-2009,374.0,13-Jun-2008,727.8
28-Apr-2009,570.25,05-Mar-2009,374.0,13-Jun-2008,727.8
29-Apr-2009,555.0,05-Mar-2009,374.0,13-Jun-2008,727.8
04-May-2009,544.75,05-Mar-2009,374.0,13-Jun-2008,727.8
05-May-2009,560.0,05-Mar-2009,374.0,13-Jun-2008,727.8
06-May-2009,560.0,05-Mar-2009,374.0,13-Jun-2008,727.8
07-May-2009,579.0,05-Mar-2009,374.0,13-Jun-2008,727.8
08-May-2009,573.9,05-Mar-2009,374.0,13-Jun-2008,727.8
11-May-2009,553.0,05-Mar-2009,374.0,13-Jun-2008,727.8
12-May-2009,555.0,05-Mar-2009,374.0,13-Jun-2008,727.8
13-May-2009,595.0,05-Mar-2009,374.0,13-Jun-2008,727.8
14-May-2009,579.0,05-Mar-2009,374.0,13-Jun-2008,727.8
15-May-2009,592.2,05-Mar-2009,374.0,13-Jun-2008,727.8
18-May-2009,595.0,05-Mar-2009,374.0,13-Jun-2008,727.8
19-May-2009,630.0,05-Mar-2009,374.0,13-Jun-2008,727.8
20-May-2009,593.9,05-Mar-2009,374.0,13-Jun-2008,727.8
21-May-2009,630.25,05-Mar-2009,374.0,13-Jun-2008,727.8
22-May-2009,641.0,05-Mar-2009,374.0,13-Jun-2008,727.8
25-May-2009,662.1,05-Mar-2009,374.0,13-Jun-2008,727.8
26-May-2009,655.0,05-Mar-2009,374.0,13-Jun-2008,727.8
27-May-2009,670.0,05-Mar-2009,374.0,13-Jun-2008,727.8
28-May-2009,674.0,05-Mar-2009,374.0,13-Jun-2008,727.8
29-May-2009,670.0,05-Mar-2009,374.0,13-Jun-2008,727.8
01-Jun-2009,648.0,05-Mar-2009,374.0,13-Jun-2008,727.8
02-Jun-2009,641.35,05-Mar-2009,374.0,13-Jun-2008,727.8
03-Jun-2009,620.0,05-Mar-2009,374.0,13-Jun-2008,727.8
04-Jun-2009,627.0,05-Mar-2009,374.0,13-Jun-2008,727.8
05-Jun-2009,650.0,05-Mar-2009,374.0,13-Jun-2008,727.8
08-Jun-2009,687.0,05-Mar-2009,374.0,13-Jun-2008,727.8
09-Jun-2009,686.0,05-Mar-2009,374.0,13-Jun-2008,727.8
10-Jun-2009,715.0,05-Mar-2009,374.0,13-Jun-2008,727.8
11-Jun-2009,751.8,05-Mar-2009,374.0,10-Jun-2009,751.65
12-Jun-2009,750.0,05-Mar-2009,374.0,10-Jun-2009,751.65
15-Jun-2009,699.0,05-Mar-2009,374.0,10-Jun-2009,751.65
16-Jun-2009,700.0,05-Mar-2009,374.0,10-Jun-2009,751.65
17-Jun-2009,707.15,05-Mar-2009,374.0,10-Jun-2009,751.65
18-Jun-2009,715.0,05-Mar-2009,374.0,10-Jun-2009,751.65
19-Jun-2009,730.0,05-Mar-2009,374.0,10-Jun-2009,751.65
22-Jun-2009,735.0,05-Mar-2009,374.0,10-Jun-2009,751.65
23-Jun-2009,725.0,05-Mar-2009,374.0,10-Jun-2009,751.65
24-Jun-2009,751.0,05-Mar-2009,374.0,10-Jun-2009,751.65
25-Jun-2009,755.1,05-Mar-2009,374.0,10-Jun-2009,751.65
26-Jun-2009,750.0,05-Mar-2009,374.0,25-Jun-2009,756.95
29-Jun-2009,777.0,05-Mar-2009,374.0,26-Jun-2009,770.2
30-Jun-2009,790.0,05-Mar-2009,374.0,29-Jun-2009,782.8
01-Jul-2009,780.0,05-Mar-2009,374.0,29-Jun-2009,782.8
02-Jul-2009,799.7,05-Mar-2009,374.0,01-Jul-2009,787.25
03-Jul-2009,792.0,05-Mar-2009,374.0,02-Jul-2009,787.35
06-Jul-2009,796.0,05-Mar-2009,374.0,03-Jul-2009,797.45
07-Jul-2009,770.25,05-Mar-2009,374.0,03-Jul-2009,797.45
08-Jul-2009,785.25,05-Mar-2009,374.0,03-Jul-2009,797.45
09-Jul-2009,809.75,05-Mar-2009,374.0,08-Jul-2009,806.55
10-Jul-2009,802.0,05-Mar-2009,374.0,09-Jul-2009,808.5
13-Jul-2009,797.0,05-Mar-2009,374.0,09-Jul-2009,808.5
14-Jul-2009,770.0,05-Mar-2009,374.0,09-Jul-2009,808.5
15-Jul-2009,769.0,05-Mar-2009,374.0,09-Jul-2009,808.5
16-Jul-2009,774.0,05-Mar-2009,374.0,09-Jul-2009,808.5
17-Jul-2009,761.0,05-Mar-2009,374.0,09-Jul-2009,808.5
20-Jul-2009,782.0,05-Mar-2009,374.0,09-Jul-2009,808.5
21-Jul-2009,795.0,05-Mar-2009,374.0,09-Jul-2009,808.5
22-Jul-2009,799.0,05-Mar-2009,374.0,09-Jul-2009,808.5
23-Jul-2009,755.0,05-Mar-2009,374.0,09-Jul-2009,808.5
24-Jul-2009,790.0,05-Mar-2009,374.0,09-Jul-2009,808.5
27-Jul-2009,820.0,05-Mar-2009,374.0,24-Jul-2009,814.95
28-Jul-2009,823.85,05-Mar-2009,374.0,27-Jul-2009,816.0
29-Jul-2009,802.0,05-Mar-2009,374.0,27-Jul-2009,816.0
30-Jul-2009,810.0,05-Mar-2009,374.0,27-Jul-2009,816.0
31-Jul-2009,833.0,05-Mar-2009,374.0,30-Jul-2009,824.75
03-Aug-2009,817.2,05-Mar-2009,374.0,30-Jul-2009,824.75
04-Aug-2009,817.0,05-Mar-2009,374.0,30-Jul-2009,824.75
05-Aug-2009,823.0,05-Mar-2009,374.0,30-Jul-2009,824.75
06-Aug-2009,811.55,05-Mar-2009,374.0,30-Jul-2009,824.75
07-Aug-2009,804.7,05-Mar-2009,374.0,30-Jul-2009,824.75
10-Aug-2009,793.0,05-Mar-2009,374.0,30-Jul-2009,824.75
11-Aug-2009,788.0,05-Mar-2009,374.0,30-Jul-2009,824.75
12-Aug-2009,794.0,05-Mar-2009,374.0,30-Jul-2009,824.75
13-Aug-2009,802.0,05-Mar-2009,374.0,30-Jul-2009,824.75
14-Aug-2009,806.0,05-Mar-2009,374.0,30-Jul-2009,824.75
17-Aug-2009,792.3,05-Mar-2009,374.0,30-Jul-2009,824.75
18-Aug-2009,787.7,05-Mar-2009,374.0,30-Jul-2009,824.75
19-Aug-2009,795.95,05-Mar-2009,374.0,30-Jul-2009,824.75
20-Aug-2009,790.0,05-Mar-2009,374.0,30-Jul-2009,824.75
21-Aug-2009,795.0,05-Mar-2009,374.0,30-Jul-2009,824.75
24-Aug-2009,806.0,05-Mar-2009,374.0,30-Jul-2009,824.75
25-Aug-2009,801.25,05-Mar-2009,374.0,30-Jul-2009,824.75
26-Aug-2009,818.0,05-Mar-2009,374.0,30-Jul-2009,824.75
27-Aug-2009,826.25,05-Mar-2009,374.0,26-Aug-2009,825.8
28-Aug-2009,815.05,05-Mar-2009,374.0,26-Aug-2009,825.8
31-Aug-2009,810.05,05-Mar-2009,374.0,26-Aug-2009,825.8
01-Sep-2009,792.0,05-Mar-2009,374.0,26-Aug-2009,825.8
02-Sep-2009,780.1,05-Mar-2009,374.0,26-Aug-2009,825.8
03-Sep-2009,775.0,05-Mar-2009,374.0,26-Aug-2009,825.8
04-Sep-2009,745.2,05-Mar-2009,374.0,26-Aug-2009,825.8
07-Sep-2009,767.6,05-Mar-2009,374.0,26-Aug-2009,825.8
08-Sep-2009,799.0,05-Mar-2009,374.0,26-Aug-2009,825.8
09-Sep-2009,803.3,05-Mar-2009,374.0,26-Aug-2009,825.8
10-Sep-2009,802.0,05-Mar-2009,374.0,26-Aug-2009,825.8
11-Sep-2009,822.0,05-Mar-2009,374.0,26-Aug-2009,825.8
14-Sep-2009,814.0,05-Mar-2009,374.0,26-Aug-2009,825.8
15-Sep-2009,827.3,05-Mar-2009,374.0,26-Aug-2009,825.8
16-Sep-2009,829.05,05-Mar-2009,374.0,15-Sep-2009,828.5
17-Sep-2009,831.0,05-Mar-2009,374.0,16-Sep-2009,830.55
18-Sep-2009,845.0,05-Mar-2009,374.0,17-Sep-2009,835.05
22-Sep-2009,868.0,05-Mar-2009,374.0,18-Sep-2009,866.0
23-Sep-2009,867.0,05-Mar-2009,374.0,18-Sep-2009,866.0
24-Sep-2009,884.0,05-Mar-2009,374.0,23-Sep-2009,869.0
25-Sep-2009,912.0,05-Mar-2009,374.0,24-Sep-2009,892.25
29-Sep-2009,999.0,05-Mar-2009,374.0,25-Sep-2009,987.55
30-Sep-2009,980.0,05-Mar-2009,374.0,29-Sep-2009,988.1
01-Oct-2009,982.0,05-Mar-2009,374.0,30-Sep-2009,992.75
05-Oct-2009,948.0,05-Mar-2009,374.0,30-Sep-2009,992.75
06-Oct-2009,927.75,05-Mar-2009,374.0,30-Sep-2009,992.75
07-Oct-2009,942.0,05-Mar-2009,374.0,30-Sep-2009,992.75
08-Oct-2009,949.0,05-Mar-2009,374.0,30-Sep-2009,992.75
09-Oct-2009,985.0,05-Mar-2009,374.0,30-Sep-2009,992.75
12-Oct-2009,964.9,05-Mar-2009,374.0,30-Sep-2009,992.75
14-Oct-2009,966.0,05-Mar-2009,374.0,30-Sep-2009,992.75
15-Oct-2009,990.0,05-Mar-2009,374.0,30-Sep-2009,992.75
16-Oct-2009,967.0,05-Mar-2009,374.0,30-Sep-2009,992.75
17-Oct-2009,947.0,05-Mar-2009,374.0,30-Sep-2009,992.75
20-Oct-2009,946.8,05-Mar-2009,374.0,30-Sep-2009,992.75
21-Oct-2009,932.0,05-Mar-2009,374.0,30-Sep-2009,992.75
22-Oct-2009,909.7,05-Mar-2009,374.0,30-Sep-2009,992.75
23-Oct-2009,915.0,05-Mar-2009,374.0,30-Sep-2009,992.75
26-Oct-2009,940.0,05-Mar-2009,374.0,30-Sep-2009,992.75
27-Oct-2009,975.6,05-Mar-2009,374.0,30-Sep-2009,992.75
28-Oct-2009,985.0,05-Mar-2009,374.0,30-Sep-2009,992.75
29-Oct-2009,988.0,05-Mar-2009,374.0,28-Oct-2009,999.6
30-Oct-2009,1027.9,05-Mar-2009,374.0,29-Oct-2009,1016.2
03-Nov-2009,1039.8,05-Mar-2009,374.0,29-Oct-2009,1016.2
04-Nov-2009,1059.9,05-Mar-2009,374.0,03-Nov-2009,1034.5
05-Nov-2009,1064.5,05-Mar-2009,374.0,04-Nov-2009,1064.5
06-Nov-2009,1085.0,05-Mar-2009,374.0,05-Nov-2009,1070.75
09-Nov-2009,1080.0,05-Mar-2009,374.0,05-Nov-2009,1070.75
10-Nov-2009,1105.2,05-Mar-2009,374.0,09-Nov-2009,1099.85
11-Nov-2009,1104.0,05-Mar-2009,374.0,09-Nov-2009,1099.85
12-Nov-2009,1132.0,05-Mar-2009,374.0,11-Nov-2009,1128.9
13-Nov-2009,1107.0,05-Mar-2009,374.0,11-Nov-2009,1128.9
16-Nov-2009,1110.0,05-Mar-2009,374.0,11-Nov-2009,1128.9
17-Nov-2009,1109.9,05-Mar-2009,374.0,11-Nov-2009,1128.9
18-Nov-2009,1110.75,05-Mar-2009,374.0,11-Nov-2009,1128.9
19-Nov-2009,1106.0,05-Mar-2009,374.0,11-Nov-2009,1128.9
20-Nov-2009,1095.0,05-Mar-2009,374.0,11-Nov-2009,1128.9
23-Nov-2009,1053.35,05-Mar-2009,374.0,11-Nov-2009,1128.9
24-Nov-2009,1119.45,05-Mar-2009,374.0,11-Nov-2009,1128.9
25-Nov-2009,1118.7,05-Mar-2009,374.0,11-Nov-2009,1128.9
26-Nov-2009,1099.6,05-Mar-2009,374.0,11-Nov-2009,1128.9
27-Nov-2009,1110.0,05-Mar-2009,374.0,11-Nov-2009,1128.9
30-Nov-2009,1117.9,05-Mar-2009,374.0,11-Nov-2009,1128.9
01-Dec-2009,1144.0,05-Mar-2009,374.0,30-Nov-2009,1128.95
02-Dec-2009,1156.3,05-Mar-2009,374.0,01-Dec-2009,1145.0
03-Dec-2009,1130.0,05-Mar-2009,374.0,01-Dec-2009,1145.0
04-Dec-2009,1133.9,05-Mar-2009,374.0,01-Dec-2009,1145.0
07-Dec-2009,1110.0,05-Mar-2009,374.0,01-Dec-2009,1145.0
08-Dec-2009,1099.0,05-Mar-2009,374.0,01-Dec-2009,1145.0
09-Dec-2009,1127.7,05-Mar-2009,374.0,01-Dec-2009,1145.0
10-Dec-2009,1085.0,05-Mar-2009,374.0,01-Dec-2009,1145.0
11-Dec-2009,1115.0,05-Mar-2009,374.0,01-Dec-2009,1145.0
14-Dec-2009,1109.0,05-Mar-2009,374.0,01-Dec-2009,1145.0
15-Dec-2009,1110.0,05-Mar-2009,374.0,01-Dec-2009,1145.0
16-Dec-2009,1129.7,05-Mar-2009,374.0,01-Dec-2009,1145.0
17-Dec-2009,1150.0,05-Mar-2009,374.0,01-Dec-2009,1145.0
18-Dec-2009,1175.3,05-Mar-2009,374.0,17-Dec-2009,1174.45
21-Dec-2009,1220.0,05-Mar-2009,374.0,18-Dec-2009,1207.05
22-Dec-2009,1205.65,05-Mar-2009,374.0,21-Dec-2009,1222.3
23-Dec-2009,1219.0,05-Mar-2009,374.0,21-Dec-2009,1222.3
24-Dec-2009,1215.0,05-Mar-2009,374.0,21-Dec-2009,1222.3
29-Dec-2009,1155.0,05-Mar-2009,374.0,21-Dec-2009,1222.3
30-Dec-2009,1140.0,05-Mar-2009,374.0,21-Dec-2009,1222.3
31-Dec-2009,1140.0,05-Mar-2009,374.0,21-Dec-2009,1222.3
04-Jan-2010,1140.0,05-Mar-2009,374.0,21-Dec-2009,1222.3
05-Jan-2010,1150.0,05-Mar-2009,374.0,21-Dec-2009,1222.3
06-Jan-2010,1186.2,05-Mar-2009,374.0,21-Dec-2009,1222.3
07-Jan-2010,1190.1,05-Mar-2009,374.0,21-Dec-2009,1222.3
08-Jan-2010,1200.0,05-Mar-2009,374.0,21-Dec-2009,1222.3
