Date,Today_Open,Min_Date,Min_Close,Max_Date,Max_Close
19-Feb-2008,2912.0,03-Apr-2007,1426.65,09-Jan-2008,3180.15
20-Feb-2008,2840.0,03-Apr-2007,1426.65,09-Jan-2008,3180.15
21-Feb-2008,2779.0,03-Apr-2007,1426.65,09-Jan-2008,3180.15
22-Feb-2008,2640.0,03-Apr-2007,1426.65,09-Jan-2008,3180.15
25-Feb-2008,2591.0,03-Apr-2007,1426.65,09-Jan-2008,3180.15
26-Feb-2008,2602.1,03-Apr-2007,1426.65,09-Jan-2008,3180.15
27-Feb-2008,2595.0,03-Apr-2007,1426.65,09-Jan-2008,3180.15
28-Feb-2008,2690.0,03-Apr-2007,1426.65,09-Jan-2008,3180.15
29-Feb-2008,2750.0,03-Apr-2007,1426.65,09-Jan-2008,3180.15
03-Mar-2008,2777.0,03-Apr-2007,1426.65,09-Jan-2008,3180.15
04-Mar-2008,2575.0,03-Apr-2007,1426.65,09-Jan-2008,3180.15
05-Mar-2008,2561.0,03-Apr-2007,1426.65,09-Jan-2008,3180.15
07-Mar-2008,2715.0,03-Apr-2007,1426.65,09-Jan-2008,3180.15
10-Mar-2008,2525.25,03-Apr-2007,1426.65,09-Jan-2008,3180.15
11-Mar-2008,2545.0,03-Apr-2007,1426.65,09-Jan-2008,3180.15
12-Mar-2008,2573.1,03-Apr-2007,1426.65,09-Jan-2008,3180.15
13-Mar-2008,2511.1,03-Apr-2007,1426.65,09-Jan-2008,3180.15
14-Mar-2008,2451.0,03-Apr-2007,1426.65,09-Jan-2008,3180.15
17-Mar-2008,2405.0,03-Apr-2007,1426.65,09-Jan-2008,3180.15
18-Mar-2008,2199.0,03-Apr-2007,1426.65,09-Jan-2008,3180.15
19-Mar-2008,2251.0,03-Apr-2007,1426.65,09-Jan-2008,3180.15
24-Mar-2008,2324.65,03-Apr-2007,1426.65,09-Jan-2008,3180.15
25-Mar-2008,2430.0,03-Apr-2007,1426.65,09-Jan-2008,3180.15
26-Mar-2008,2619.0,03-Apr-2007,1426.65,09-Jan-2008,3180.15
27-Mar-2008,2660.0,03-Apr-2007,1426.65,09-Jan-2008,3180.15
28-Mar-2008,2660.0,03-Apr-2007,1426.65,09-Jan-2008,3180.15
31-Mar-2008,2579.95,03-Apr-2007,1426.65,09-Jan-2008,3180.15
01-Apr-2008,2443.0,03-Apr-2007,1426.65,09-Jan-2008,3180.15
02-Apr-2008,2424.0,03-Apr-2007,1426.65,09-Jan-2008,3180.15
03-Apr-2008,2450.0,04-Apr-2007,1496.9,09-Jan-2008,3180.15
04-Apr-2008,2444.95,05-Apr-2007,1527.1,09-Jan-2008,3180.15
07-Apr-2008,2274.0,12-Apr-2007,1539.25,09-Jan-2008,3180.15
08-Apr-2008,2307.0,12-Apr-2007,1539.25,09-Jan-2008,3180.15
09-Apr-2008,2310.2,12-Apr-2007,1539.25,09-Jan-2008,3180.15
10-Apr-2008,2420.0,12-Apr-2007,1539.25,09-Jan-2008,3180.15
11-Apr-2008,2424.0,12-Apr-2007,1539.25,09-Jan-2008,3180.15
15-Apr-2008,2365.0,19-Apr-2007,1561.9,09-Jan-2008,3180.15
16-Apr-2008,2385.0,19-Apr-2007,1561.9,09-Jan-2008,3180.15
17-Apr-2008,2425.0,19-Apr-2007,1561.9,09-Jan-2008,3180.15
21-Apr-2008,2502.0,09-May-2007,1591.75,09-Jan-2008,3180.15
22-Apr-2008,2549.0,09-May-2007,1591.75,09-Jan-2008,3180.15
23-Apr-2008,2585.35,09-May-2007,1591.75,09-Jan-2008,3180.15
24-Apr-2008,2560.0,09-May-2007,1591.75,09-Jan-2008,3180.15
25-Apr-2008,2580.0,09-May-2007,1591.75,09-Jan-2008,3180.15
28-Apr-2008,2710.0,09-May-2007,1591.75,09-Jan-2008,3180.15
29-Apr-2008,2720.4,09-May-2007,1591.75,09-Jan-2008,3180.15
30-Apr-2008,2900.0,09-May-2007,1591.75,09-Jan-2008,3180.15
02-May-2008,2810.0,09-May-2007,1591.75,09-Jan-2008,3180.15
05-May-2008,2795.0,09-May-2007,1591.75,09-Jan-2008,3180.15
06-May-2008,2705.0,09-May-2007,1591.75,09-Jan-2008,3180.15
07-May-2008,2725.0,09-May-2007,1591.75,09-Jan-2008,3180.15
08-May-2008,2718.0,09-May-2007,1591.75,09-Jan-2008,3180.15
09-May-2008,2734.4,11-May-2007,1654.65,09-Jan-2008,3180.15
12-May-2008,2650.0,15-May-2007,1671.7,09-Jan-2008,3180.15
13-May-2008,2725.0,15-May-2007,1671.7,09-Jan-2008,3180.15
14-May-2008,2650.0,15-May-2007,1671.7,09-Jan-2008,3180.15
15-May-2008,2750.0,16-May-2007,1698.1,09-Jan-2008,3180.15
16-May-2008,2810.0,18-May-2007,1702.4,09-Jan-2008,3180.15
20-May-2008,2740.0,21-May-2007,1718.15,09-Jan-2008,3180.15
21-May-2008,2759.0,08-Jun-2007,1749.6,09-Jan-2008,3180.15
22-May-2008,2651.0,08-Jun-2007,1749.6,09-Jan-2008,3180.15
23-May-2008,2636.0,08-Jun-2007,1749.6,09-Jan-2008,3180.15
26-May-2008,2646.0,08-Jun-2007,1749.6,09-Jan-2008,3180.15
27-May-2008,2591.9,08-Jun-2007,1749.6,09-Jan-2008,3180.15
28-May-2008,2520.0,08-Jun-2007,1749.6,09-Jan-2008,3180.15
29-May-2008,2529.0,08-Jun-2007,1749.6,09-Jan-2008,3180.15
30-May-2008,2494.95,08-Jun-2007,1749.6,09-Jan-2008,3180.15
02-Jun-2008,2575.0,08-Jun-2007,1749.6,09-Jan-2008,3180.15
03-Jun-2008,2520.0,08-Jun-2007,1749.6,09-Jan-2008,3180.15
04-Jun-2008,2469.0,08-Jun-2007,1749.6,09-Jan-2008,3180.15
05-Jun-2008,2402.7,08-Jun-2007,1749.6,09-Jan-2008,3180.15
06-Jun-2008,2430.0,08-Jun-2007,1749.6,09-Jan-2008,3180.15
09-Jun-2008,2256.1,13-Jun-2007,1751.25,09-Jan-2008,3180.15
10-Jun-2008,2190.0,13-Jun-2007,1751.25,09-Jan-2008,3180.15
11-Jun-2008,2137.4,13-Jun-2007,1751.25,09-Jan-2008,3180.15
12-Jun-2008,2145.0,13-Jun-2007,1751.25,09-Jan-2008,3180.15
13-Jun-2008,2190.0,18-Jun-2007,1766.2,09-Jan-2008,3180.15
16-Jun-2008,2150.25,18-Jun-2007,1766.2,09-Jan-2008,3180.15
17-Jun-2008,2172.0,18-Jun-2007,1766.2,09-Jan-2008,3180.15
18-Jun-2008,2300.0,19-Jun-2007,1771.15,09-Jan-2008,3180.15
19-Jun-2008,2255.0,20-Jun-2007,1814.55,09-Jan-2008,3180.15
20-Jun-2008,2245.0,21-Jun-2007,1851.95,09-Jan-2008,3180.15
23-Jun-2008,2150.0,27-Jun-2007,1865.0,09-Jan-2008,3180.15
24-Jun-2008,2220.0,27-Jun-2007,1865.0,09-Jan-2008,3180.15
25-Jun-2008,2199.0,27-Jun-2007,1865.0,09-Jan-2008,3180.15
26-Jun-2008,2170.0,27-Jun-2007,1865.0,09-Jan-2008,3180.15
27-Jun-2008,2167.0,16-Aug-2007,1883.25,09-Jan-2008,3180.15
30-Jun-2008,2057.0,16-Aug-2007,1883.25,09-Jan-2008,3180.15
01-Jul-2008,1964.8,16-Aug-2007,1883.25,09-Jan-2008,3180.15
02-Jul-2008,1830.0,01-Jul-2008,1838.75,09-Jan-2008,3180.15
03-Jul-2008,2000.0,01-Jul-2008,1838.75,09-Jan-2008,3180.15
04-Jul-2008,1922.55,01-Jul-2008,1838.75,09-Jan-2008,3180.15
07-Jul-2008,2078.0,01-Jul-2008,1838.75,09-Jan-2008,3180.15
08-Jul-2008,2020.0,01-Jul-2008,1838.75,09-Jan-2008,3180.15
09-Jul-2008,2080.0,01-Jul-2008,1838.75,09-Jan-2008,3180.15
10-Jul-2008,2070.0,01-Jul-2008,1838.75,09-Jan-2008,3180.15
11-Jul-2008,2125.0,01-Jul-2008,1838.75,09-Jan-2008,3180.15
14-Jul-2008,1960.1,01-Jul-2008,1838.75,09-Jan-2008,3180.15
15-Jul-2008,1929.9,01-Jul-2008,1838.75,09-Jan-2008,3180.15
16-Jul-2008,1850.0,15-Jul-2008,1799.55,09-Jan-2008,3180.15
17-Jul-2008,1794.85,16-Jul-2008,1718.3,09-Jan-2008,3180.15
18-Jul-2008,1915.0,16-Jul-2008,1718.3,09-Jan-2008,3180.15
21-Jul-2008,2100.0,16-Jul-2008,1718.3,09-Jan-2008,3180.15
22-Jul-2008,2080.0,16-Jul-2008,1718.3,09-Jan-2008,3180.15
23-Jul-2008,2250.0,16-Jul-2008,1718.3,09-Jan-2008,3180.15
24-Jul-2008,2385.0,16-Jul-2008,1718.3,09-Jan-2008,3180.15
25-Jul-2008,2305.0,16-Jul-2008,1718.3,09-Jan-2008,3180.15
28-Jul-2008,2215.25,16-Jul-2008,1718.3,09-Jan-2008,3180.15
29-Jul-2008,2200.0,16-Jul-2008,1718.3,09-Jan-2008,3180.15
30-Jul-2008,2110.55,16-Jul-2008,1718.3,09-Jan-2008,3180.15
31-Jul-2008,2250.0,16-Jul-2008,1718.3,09-Jan-2008,3180.15
01-Aug-2008,2170.0,16-Jul-2008,1718.3,09-Jan-2008,3180.15
04-Aug-2008,2381.0,16-Jul-2008,1718.3,09-Jan-2008,3180.15
05-Aug-2008,2369.0,16-Jul-2008,1718.3,09-Jan-2008,3180.15
06-Aug-2008,2530.0,16-Jul-2008,1718.3,09-Jan-2008,3180.15
07-Aug-2008,2391.35,16-Jul-2008,1718.3,09-Jan-2008,3180.15
08-Aug-2008,2450.2,16-Jul-2008,1718.3,09-Jan-2008,3180.15
11-Aug-2008,2550.0,16-Jul-2008,1718.3,09-Jan-2008,3180.15
12-Aug-2008,2551.5,16-Jul-2008,1718.3,09-Jan-2008,3180.15
13-Aug-2008,2450.0,16-Jul-2008,1718.3,09-Jan-2008,3180.15
14-Aug-2008,2430.0,16-Jul-2008,1718.3,09-Jan-2008,3180.15
18-Aug-2008,2288.35,16-Jul-2008,1718.3,09-Jan-2008,3180.15
19-Aug-2008,2350.0,16-Jul-2008,1718.3,09-Jan-2008,3180.15
20-Aug-2008,2303.0,16-Jul-2008,1718.3,09-Jan-2008,3180.15
21-Aug-2008,2309.75,16-Jul-2008,1718.3,09-Jan-2008,3180.15
22-Aug-2008,2207.85,16-Jul-2008,1718.3,09-Jan-2008,3180.15
25-Aug-2008,2320.0,16-Jul-2008,1718.3,09-Jan-2008,3180.15
26-Aug-2008,2335.0,16-Jul-2008,1718.3,09-Jan-2008,3180.15
27-Aug-2008,2359.0,16-Jul-2008,1718.3,09-Jan-2008,3180.15
28-Aug-2008,2300.0,16-Jul-2008,1718.3,09-Jan-2008,3180.15
29-Aug-2008,2359.0,16-Jul-2008,1718.3,09-Jan-2008,3180.15
01-Sep-2008,2318.0,16-Jul-2008,1718.3,09-Jan-2008,3180.15
02-Sep-2008,2340.0,16-Jul-2008,1718.3,09-Jan-2008,3180.15
04-Sep-2008,2420.0,16-Jul-2008,1718.3,09-Jan-2008,3180.15
05-Sep-2008,2380.0,16-Jul-2008,1718.3,09-Jan-2008,3180.15
08-Sep-2008,2330.0,16-Jul-2008,1718.3,09-Jan-2008,3180.15
09-Sep-2008,2360.0,16-Jul-2008,1718.3,09-Jan-2008,3180.15
10-Sep-2008,2350.0,16-Jul-2008,1718.3,09-Jan-2008,3180.15
11-Sep-2008,2316.0,16-Jul-2008,1718.3,09-Jan-2008,3180.15
12-Sep-2008,2285.0,16-Jul-2008,1718.3,09-Jan-2008,3180.15
15-Sep-2008,2149.7,16-Jul-2008,1718.3,09-Jan-2008,3180.15
16-Sep-2008,2130.0,16-Jul-2008,1718.3,09-Jan-2008,3180.15
17-Sep-2008,2200.35,16-Jul-2008,1718.3,09-Jan-2008,3180.15
18-Sep-2008,2124.0,16-Jul-2008,1718.3,09-Jan-2008,3180.15
19-Sep-2008,2250.0,16-Jul-2008,1718.3,09-Jan-2008,3180.15
22-Sep-2008,2344.2,16-Jul-2008,1718.3,09-Jan-2008,3180.15
23-Sep-2008,2300.0,16-Jul-2008,1718.3,09-Jan-2008,3180.15
24-Sep-2008,2230.0,16-Jul-2008,1718.3,09-Jan-2008,3180.15
25-Sep-2008,2185.9,16-Jul-2008,1718.3,09-Jan-2008,3180.15
26-Sep-2008,2150.0,16-Jul-2008,1718.3,09-Jan-2008,3180.15
29-Sep-2008,2090.0,16-Jul-2008,1718.3,09-Jan-2008,3180.15
30-Sep-2008,1994.7,16-Jul-2008,1718.3,09-Jan-2008,3180.15
01-Oct-2008,2148.0,16-Jul-2008,1718.3,09-Jan-2008,3180.15
03-Oct-2008,2210.0,16-Jul-2008,1718.3,09-Jan-2008,3180.15
06-Oct-2008,2074.0,16-Jul-2008,1718.3,09-Jan-2008,3180.15
07-Oct-2008,2000.0,16-Jul-2008,1718.3,09-Jan-2008,3180.15
08-Oct-2008,1920.0,16-Jul-2008,1718.3,09-Jan-2008,3180.15
10-Oct-2008,1755.0,16-Jul-2008,1718.3,09-Jan-2008,3180.15
13-Oct-2008,1768.0,16-Jul-2008,1718.3,09-Jan-2008,3180.15
14-Oct-2008,1865.0,16-Jul-2008,1718.3,09-Jan-2008,3180.15
15-Oct-2008,1799.0,16-Jul-2008,1718.3,09-Jan-2008,3180.15
16-Oct-2008,1674.0,15-Oct-2008,1710.05,09-Jan-2008,3180.15
17-Oct-2008,1845.0,15-Oct-2008,1710.05,09-Jan-2008,3180.15
20-Oct-2008,1799.9,15-Oct-2008,1710.05,09-Jan-2008,3180.15
21-Oct-2008,1910.0,15-Oct-2008,1710.05,09-Jan-2008,3180.15
22-Oct-2008,1960.0,15-Oct-2008,1710.05,09-Jan-2008,3180.15
23-Oct-2008,1868.0,15-Oct-2008,1710.05,09-Jan-2008,3180.15
24-Oct-2008,1730.0,15-Oct-2008,1710.05,09-Jan-2008,3180.15
27-Oct-2008,1535.0,24-Oct-2008,1575.05,09-Jan-2008,3180.15
28-Oct-2008,1501.0,27-Oct-2008,1467.4,09-Jan-2008,3180.15
29-Oct-2008,1601.0,27-Oct-2008,1467.4,09-Jan-2008,3180.15
31-Oct-2008,1540.0,27-Oct-2008,1467.4,09-Jan-2008,3180.15
03-Nov-2008,1863.9,27-Oct-2008,1467.4,09-Jan-2008,3180.15
04-Nov-2008,1850.0,27-Oct-2008,1467.4,09-Jan-2008,3180.15
05-Nov-2008,1950.0,27-Oct-2008,1467.4,09-Jan-2008,3180.15
06-Nov-2008,1700.0,27-Oct-2008,1467.4,09-Jan-2008,3180.15
07-Nov-2008,1657.0,27-Oct-2008,1467.4,09-Jan-2008,3180.15
10-Nov-2008,1736.0,27-Oct-2008,1467.4,09-Jan-2008,3180.15
11-Nov-2008,1760.0,27-Oct-2008,1467.4,09-Jan-2008,3180.15
12-Nov-2008,1652.0,27-Oct-2008,1467.4,09-Jan-2008,3180.15
14-Nov-2008,1700.0,27-Oct-2008,1467.4,09-Jan-2008,3180.15
17-Nov-2008,1564.9,27-Oct-2008,1467.4,09-Jan-2008,3180.15
18-Nov-2008,1480.0,27-Oct-2008,1467.4,09-Jan-2008,3180.15
19-Nov-2008,1422.0,18-Nov-2008,1419.85,09-Jan-2008,3180.15
20-Nov-2008,1310.0,19-Nov-2008,1366.15,09-Jan-2008,3180.15
21-Nov-2008,1299.8,20-Nov-2008,1287.1,09-Jan-2008,3180.15
24-Nov-2008,1435.0,20-Nov-2008,1287.1,09-Jan-2008,3180.15
25-Nov-2008,1420.1,20-Nov-2008,1287.1,09-Jan-2008,3180.15
26-Nov-2008,1364.0,20-Nov-2008,1287.1,09-Jan-2008,3180.15
28-Nov-2008,1400.0,20-Nov-2008,1287.1,09-Jan-2008,3180.15
01-Dec-2008,1480.0,20-Nov-2008,1287.1,09-Jan-2008,3180.15
02-Dec-2008,1390.0,20-Nov-2008,1287.1,09-Jan-2008,3180.15
03-Dec-2008,1420.0,20-Nov-2008,1287.1,09-Jan-2008,3180.15
04-Dec-2008,1422.0,20-Nov-2008,1287.1,09-Jan-2008,3180.15
05-Dec-2008,1510.0,20-Nov-2008,1287.1,09-Jan-2008,3180.15
08-Dec-2008,1558.0,20-Nov-2008,1287.1,09-Jan-2008,3180.15
10-Dec-2008,1536.0,20-Nov-2008,1287.1,09-Jan-2008,3180.15
11-Dec-2008,1620.0,20-Nov-2008,1287.1,09-Jan-2008,3180.15
12-Dec-2008,1550.05,20-Nov-2008,1287.1,09-Jan-2008,3180.15
15-Dec-2008,1652.0,20-Nov-2008,1287.1,09-Jan-2008,3180.15
16-Dec-2008,1602.2,20-Nov-2008,1287.1,09-Jan-2008,3180.15
17-Dec-2008,1560.05,20-Nov-2008,1287.1,09-Jan-2008,3180.15
18-Dec-2008,1549.7,20-Nov-2008,1287.1,09-Jan-2008,3180.15
19-Dec-2008,1525.0,20-Nov-2008,1287.1,09-Jan-2008,3180.15
22-Dec-2008,1530.05,20-Nov-2008,1287.1,09-Jan-2008,3180.15
23-Dec-2008,1483.65,20-Nov-2008,1287.1,09-Jan-2008,3180.15
24-Dec-2008,1460.0,20-Nov-2008,1287.1,09-Jan-2008,3180.15
26-Dec-2008,1470.0,20-Nov-2008,1287.1,09-Jan-2008,3180.15
29-Dec-2008,1440.0,20-Nov-2008,1287.1,09-Jan-2008,3180.15
30-Dec-2008,1505.0,20-Nov-2008,1287.1,09-Jan-2008,3180.15
31-Dec-2008,1540.0,20-Nov-2008,1287.1,09-Jan-2008,3180.15
01-Jan-2009,1500.0,20-Nov-2008,1287.1,09-Jan-2008,3180.15
02-Jan-2009,1525.0,20-Nov-2008,1287.1,09-Jan-2008,3180.15
05-Jan-2009,1555.55,20-Nov-2008,1287.1,09-Jan-2008,3180.15
06-Jan-2009,1635.0,20-Nov-2008,1287.1,09-Jan-2008,3180.15
07-Jan-2009,1675.0,20-Nov-2008,1287.1,09-Jan-2008,3180.15
09-Jan-2009,1566.05,20-Nov-2008,1287.1,10-Jan-2008,3131.65
12-Jan-2009,1639.0,20-Nov-2008,1287.1,05-Feb-2008,3070.05
13-Jan-2009,1600.0,20-Nov-2008,1287.1,05-Feb-2008,3070.05
14-Jan-2009,1560.0,20-Nov-2008,1287.1,05-Feb-2008,3070.05
15-Jan-2009,1558.0,20-Nov-2008,1287.1,05-Feb-2008,3070.05
16-Jan-2009,1554.35,20-Nov-2008,1287.1,05-Feb-2008,3070.05
19-Jan-2009,1550.05,20-Nov-2008,1287.1,05-Feb-2008,3070.05
20-Jan-2009,1515.55,20-Nov-2008,1287.1,05-Feb-2008,3070.05
21-Jan-2009,1449.0,20-Nov-2008,1287.1,05-Feb-2008,3070.05
22-Jan-2009,1388.05,20-Nov-2008,1287.1,05-Feb-2008,3070.05
23-Jan-2009,1380.0,20-Nov-2008,1287.1,05-Feb-2008,3070.05
27-Jan-2009,1400.0,20-Nov-2008,1287.1,05-Feb-2008,3070.05
28-Jan-2009,1440.0,20-Nov-2008,1287.1,05-Feb-2008,3070.05
29-Jan-2009,1510.0,20-Nov-2008,1287.1,05-Feb-2008,3070.05
30-Jan-2009,1500.0,20-Nov-2008,1287.1,05-Feb-2008,3070.05
02-Feb-2009,1505.25,20-Nov-2008,1287.1,05-Feb-2008,3070.05
03-Feb-2009,1430.0,20-Nov-2008,1287.1,05-Feb-2008,3070.05
04-Feb-2009,1450.0,20-Nov-2008,1287.1,05-Feb-2008,3070.05
05-Feb-2009,1438.0,20-Nov-2008,1287.1,06-Feb-2008,2978.2
06-Feb-2009,1402.2,20-Nov-2008,1287.1,07-Feb-2008,2948.45
09-Feb-2009,1426.0,20-Nov-2008,1287.1,15-Feb-2008,2925.45
10-Feb-2009,1498.0,20-Nov-2008,1287.1,15-Feb-2008,2925.45
11-Feb-2009,1480.0,20-Nov-2008,1287.1,15-Feb-2008,2925.45
12-Feb-2009,1522.0,20-Nov-2008,1287.1,15-Feb-2008,2925.45
13-Feb-2009,1541.0,20-Nov-2008,1287.1,15-Feb-2008,2925.45
16-Feb-2009,1530.0,20-Nov-2008,1287.1,18-Feb-2008,2902.4
17-Feb-2009,1485.0,20-Nov-2008,1287.1,18-Feb-2008,2902.4
18-Feb-2009,1472.65,20-Nov-2008,1287.1,29-Apr-2008,2888.8
19-Feb-2009,1365.0,20-Nov-2008,1287.1,29-Apr-2008,2888.8
20-Feb-2009,1375.0,20-Nov-2008,1287.1,29-Apr-2008,2888.8
24-Feb-2009,1302.2,20-Nov-2008,1287.1,29-Apr-2008,2888.8
25-Feb-2009,1325.0,20-Nov-2008,1287.1,29-Apr-2008,2888.8
26-Feb-2009,1244.0,25-Feb-2009,1254.75,29-Apr-2008,2888.8
27-Feb-2009,1215.0,26-Feb-2009,1212.05,29-Apr-2008,2888.8
02-Mar-2009,1250.0,26-Feb-2009,1212.05,29-Apr-2008,2888.8
03-Mar-2009,1229.9,26-Feb-2009,1212.05,29-Apr-2008,2888.8
04-Mar-2009,1201.8,03-Mar-2009,1201.3,29-Apr-2008,2888.8
05-Mar-2009,1198.8,04-Mar-2009,1160.9,29-Apr-2008,2888.8
06-Mar-2009,1132.35,05-Mar-2009,1151.25,29-Apr-2008,2888.8
09-Mar-2009,1220.0,05-Mar-2009,1151.25,29-Apr-2008,2888.8
12-Mar-2009,1275.0,05-Mar-2009,1151.25,29-Apr-2008,2888.8
13-Mar-2009,1310.0,05-Mar-2009,1151.25,29-Apr-2008,2888.8
16-Mar-2009,1380.0,05-Mar-2009,1151.25,29-Apr-2008,2888.8
17-Mar-2009,1380.0,05-Mar-2009,1151.25,29-Apr-2008,2888.8
18-Mar-2009,1380.0,05-Mar-2009,1151.25,29-Apr-2008,2888.8
19-Mar-2009,1361.1,05-Mar-2009,1151.25,29-Apr-2008,2888.8
20-Mar-2009,1371.3,05-Mar-2009,1151.25,29-Apr-2008,2888.8
23-Mar-2009,1425.0,05-Mar-2009,1151.25,29-Apr-2008,2888.8
24-Mar-2009,1550.0,05-Mar-2009,1151.25,29-Apr-2008,2888.8
25-Mar-2009,1546.0,05-Mar-2009,1151.25,29-Apr-2008,2888.8
26-Mar-2009,1605.0,05-Mar-2009,1151.25,29-Apr-2008,2888.8
27-Mar-2009,1660.0,05-Mar-2009,1151.25,29-Apr-2008,2888.8
30-Mar-2009,1550.0,05-Mar-2009,1151.25,29-Apr-2008,2888.8
31-Mar-2009,1460.0,05-Mar-2009,1151.25,29-Apr-2008,2888.8
01-Apr-2009,1411.0,05-Mar-2009,1151.25,29-Apr-2008,2888.8
02-Apr-2009,1545.0,05-Mar-2009,1151.25,29-Apr-2008,2888.8
06-Apr-2009,1600.1,05-Mar-2009,1151.25,29-Apr-2008,2888.8
08-Apr-2009,1649.0,05-Mar-2009,1151.25,29-Apr-2008,2888.8
09-Apr-2009,1720.0,05-Mar-2009,1151.25,29-Apr-2008,2888.8
13-Apr-2009,1715.0,05-Mar-2009,1151.25,29-Apr-2008,2888.8
15-Apr-2009,1655.0,05-Mar-2009,1151.25,29-Apr-2008,2888.8
16-Apr-2009,1786.0,05-Mar-2009,1151.25,29-Apr-2008,2888.8
17-Apr-2009,1761.0,05-Mar-2009,1151.25,29-Apr-2008,2888.8
20-Apr-2009,1790.0,05-Mar-2009,1151.25,29-Apr-2008,2888.8
21-Apr-2009,1725.0,05-Mar-2009,1151.25,29-Apr-2008,2888.8
22-Apr-2009,1764.95,05-Mar-2009,1151.25,29-Apr-2008,2888.8
23-Apr-2009,1745.0,05-Mar-2009,1151.25,29-Apr-2008,2888.8
24-Apr-2009,1769.5,05-Mar-2009,1151.25,29-Apr-2008,2888.8
27-Apr-2009,1789.9,05-Mar-2009,1151.25,29-Apr-2008,2888.8
28-Apr-2009,1810.0,05-Mar-2009,1151.25,29-Apr-2008,2888.8
29-Apr-2009,1696.0,05-Mar-2009,1151.25,29-Apr-2008,2888.8
04-May-2009,1761.25,05-Mar-2009,1151.25,15-May-2008,2801.8
05-May-2009,1975.55,05-Mar-2009,1151.25,15-May-2008,2801.8
06-May-2009,1861.05,05-Mar-2009,1151.25,15-May-2008,2801.8
07-May-2009,1775.0,05-Mar-2009,1151.25,15-May-2008,2801.8
08-May-2009,1805.0,05-Mar-2009,1151.25,15-May-2008,2801.8
11-May-2009,1753.0,05-Mar-2009,1151.25,15-May-2008,2801.8
12-May-2009,1710.0,05-Mar-2009,1151.25,15-May-2008,2801.8
13-May-2009,1844.7,05-Mar-2009,1151.25,15-May-2008,2801.8
14-May-2009,1866.4,05-Mar-2009,1151.25,15-May-2008,2801.8
15-May-2009,1890.0,05-Mar-2009,1151.25,15-May-2008,2801.8
18-May-2009,2088.0,05-Mar-2009,1151.25,20-May-2008,2781.35
19-May-2009,2501.0,05-Mar-2009,1151.25,20-May-2008,2781.35
