Date,MinMax_Feature
02-Jan-2012,0.44358845961249554
03-Jan-2012,0.49358653364662375
04-Jan-2012,0.5096876083355804
05-Jan-2012,0.5065070476926046
06-Jan-2012,0.5055802278432129
07-Jan-2012,0.5406854456221388
09-Jan-2012,0.5477791066936115
10-Jan-2012,0.5663381036829298
11-Jan-2012,0.5734148588659016
12-Jan-2012,0.4745791104782644
13-Jan-2012,0.3813618813618813
16-Jan-2012,0.34911372411372404
17-Jan-2012,0.4094419094419094
18-Jan-2012,0.4041769041769041
19-Jan-2012,0.38528678304239405
20-Jan-2012,0.3674741717135732
23-Jan-2012,0.362130388314927
24-Jan-2012,0.3870680441752761
25-Jan-2012,0.4022087638047738
27-Jan-2012,0.4618810117563235
30-Jan-2012,0.45912005700035635
31-Jan-2012,0.47078731742073393
01-Feb-2012,0.49545778411115055
02-Feb-2012,0.4958140363377271
03-Feb-2012,0.49576950480940524
06-Feb-2012,0.5537050231563947
07-Feb-2012,0.5536159600997507
08-Feb-2012,0.5028500178126114
09-Feb-2012,0.5037406483790524
10-Feb-2012,0.5482721767011044
13-Feb-2012,0.5271197007481297
14-Feb-2012,0.5277876736729605
15-Feb-2012,0.5625222657641611
16-Feb-2012,0.6061631635197721
17-Feb-2012,0.6526986106163164
21-Feb-2012,0.6649447809048807
22-Feb-2012,0.6428571428571428
23-Feb-2012,0.6729604560028501
24-Feb-2012,0.6667260420377629
27-Feb-2012,0.6961168507303171
28-Feb-2012,0.6257570359814749
29-Feb-2012,0.6328820805130033
01-Mar-2012,0.5950748129675812
02-Mar-2012,0.6070537940862131
03-Mar-2012,0.5908888493053082
05-Mar-2012,0.6009084431777698
06-Mar-2012,0.5537050231563947
07-Mar-2012,0.5865692910580692
09-Mar-2012,0.6328820805130033
12-Mar-2012,0.6515853224082652
13-Mar-2012,0.588306020662629
14-Mar-2012,0.6293195582472391
15-Mar-2012,0.6337727110794443
16-Mar-2012,0.6426790167438547
19-Mar-2012,0.6337727110794443
