Date,MinMax_Feature
01-Jan-2016,0.5472847233970565
04-Jan-2016,0.5100659786838099
05-Jan-2016,0.4420571815259689
06-Jan-2016,0.3733716799187952
07-Jan-2016,0.3369988157672134
08-Jan-2016,0.2991964438365532
11-Jan-2016,0.21422465378697242
12-Jan-2016,0.2292699606770394
13-Jan-2016,0.18686955035048755
14-Jan-2016,0.17968883569841057
15-Jan-2016,0.19952128568986194
18-Jan-2016,0.1287399555479572
19-Jan-2016,0.1044623012480772
20-Jan-2016,0.12959480253034736
21-Jan-2016,0.15284664045135934
22-Jan-2016,0.1287399555479572
25-Jan-2016,0.21422465378697242
27-Jan-2016,0.25320567618396367
28-Jan-2016,0.16293383484356327
29-Jan-2016,0.15524021200205193
01-Feb-2016,0.2737220037613273
02-Feb-2016,0.25730894169943574
03-Feb-2016,0.24636690032484243
04-Feb-2016,0.21507950076936255
05-Feb-2016,0.22790220550521484
08-Feb-2016,0.28329628996409684
09-Feb-2016,0.16669516156607964
10-Feb-2016,0.18003077449136634
11-Feb-2016,0.02718413404000699
12-Feb-2016,0.037635227792167956
15-Feb-2016,0.08151759865914981
16-Feb-2016,0.05439585555386231
17-Feb-2016,0.03458784092640534
18-Feb-2016,0.061557214688404166
19-Feb-2016,0.0
22-Feb-2016,0.0
23-Feb-2016,0.010701545778834455
24-Feb-2016,0.0
25-Feb-2016,0.0
26-Feb-2016,0.09283606117520803
29-Feb-2016,0.09095787496646092
01-Mar-2016,0.13388784545210622
02-Mar-2016,0.16058492084786702
03-Mar-2016,0.24845720418567224
04-Mar-2016,0.28414274215186475
08-Mar-2016,0.28274368231046937
09-Mar-2016,0.3610781990521326
10-Mar-2016,0.33382701421800925
11-Mar-2016,0.4055094786729857
14-Mar-2016,0.43216824644549756
15-Mar-2016,0.3610781990521326
16-Mar-2016,0.23400473933649255
17-Mar-2016,0.33604857819905193
18-Mar-2016,0.26451421800947883
21-Mar-2016,0.3196090047393364
22-Mar-2016,0.3553021327014216
23-Mar-2016,0.4146919431279617
28-Mar-2016,0.39218009478672977
29-Mar-2016,0.335159952606635
30-Mar-2016,0.31442535545023687
31-Mar-2016,0.2633293838862558
01-Apr-2016,0.23074644549763024
04-Apr-2016,0.2973933649289099
05-Apr-2016,0.236670616113744
06-Apr-2016,0.26732819905213234
07-Apr-2016,0.23074644549763024
08-Apr-2016,0.14721563981042632
11-Apr-2016,0.18320497630331758
12-Apr-2016,0.18631516587677718
13-Apr-2016,0.22511848341232193
18-Apr-2016,0.3196090047393364
20-Apr-2016,0.37500000000000006
21-Apr-2016,0.3640402843601895
22-Apr-2016,0.352191943127962
25-Apr-2016,0.2899881516587677
26-Apr-2016,0.24259478672985774
27-Apr-2016,0.29709715639810447
28-Apr-2016,0.29295023696682454
29-Apr-2016,0.18572274881516565
02-May-2016,0.20542061611374413
03-May-2016,0.22186018957345963
04-May-2016,0.22778436018957338
05-May-2016,0.3403436018957345
06-May-2016,0.4114336492890994
09-May-2016,0.4324644549763029
10-May-2016,0.5334715639810427
11-May-2016,0.549170616113744
12-May-2016,0.5388033175355449
13-May-2016,0.5032582938388624
16-May-2016,0.4215047393364931
17-May-2016,0.5195497630331752
18-May-2016,0.542505924170616
19-May-2016,0.5521327014218008
20-May-2016,0.46208530805687165
23-May-2016,0.4795616113744075
24-May-2016,0.42002369668246464
25-May-2016,0.4854857819905212
26-May-2016,0.5577606635071092
27-May-2016,0.6158175355450236
30-May-2016,0.6904620853080569
31-May-2016,0.6307760663507107
01-Jun-2016,0.6518068720379149
02-Jun-2016,0.6337381516587676
03-Jun-2016,0.7224526066350709
06-Jun-2016,0.7076421800947866
07-Jun-2016,0.6943127962085307
08-Jun-2016,0.6815758293838863
09-Jun-2016,0.6957938388625591
10-Jun-2016,0.6247037914691942
13-Jun-2016,0.5804206161137438
14-Jun-2016,0.5515402843601893
15-Jun-2016,0.5453199052132701
16-Jun-2016,0.5210308056872037
17-Jun-2016,0.5713862559241705
20-Jun-2016,0.5624999999999999
21-Jun-2016,0.6247037914691942
22-Jun-2016,0.627665876777251
23-Jun-2016,0.6392180094786731
24-Jun-2016,0.5565758293838862
27-Jun-2016,0.5598341232227484
28-Jun-2016,0.5602784360189572
29-Jun-2016,0.6248518957345969
30-Jun-2016,0.7046800947867298
01-Jul-2016,0.6854265402843601
04-Jul-2016,0.6809834123222748
05-Jul-2016,0.6972748815165876
07-Jul-2016,0.7106042654028435
08-Jul-2016,0.7935426540284359
11-Jul-2016,0.8231635071090047
12-Jul-2016,0.8838862559241705
13-Jul-2016,0.9209123222748814
14-Jul-2016,0.90728672985782
15-Jul-2016,0.8973637440758291
18-Jul-2016,0.9997076023391815
19-Jul-2016,0.9480994152046783
20-Jul-2016,0.9292397660818719
21-Jul-2016,0.9176900584795326
22-Jul-2016,0.9118421052631582
25-Jul-2016,0.9748538011695909
26-Jul-2016,1.0
27-Jul-2016,0.9858293970547377
28-Jul-2016,1.0
29-Jul-2016,1.0
01-Aug-2016,0.9548743586370212
02-Aug-2016,0.9201420865675566
03-Aug-2016,0.8421260360478885
04-Aug-2016,0.8135771608998813
05-Aug-2016,0.8101565583475856
08-Aug-2016,0.8627812129982895
09-Aug-2016,0.9285620313116693
10-Aug-2016,0.8452835153269302
11-Aug-2016,0.8338376529404024
12-Aug-2016,0.8733061439284302
16-Aug-2016,0.9364557295092749
17-Aug-2016,0.8640968293645571
18-Aug-2016,0.9140902512827257
19-Aug-2016,0.9285620313116693
22-Aug-2016,0.9154058676489933
23-Aug-2016,0.925009867122747
24-Aug-2016,0.9582949611893169
25-Aug-2016,0.9434284962504934
26-Aug-2016,0.8930403894224442
29-Aug-2016,0.901986580713064
30-Aug-2016,0.941455071701092
31-Aug-2016,0.9682936455729505
01-Sep-2016,1.0
02-Sep-2016,1.0
06-Sep-2016,1.0
07-Sep-2016,1.0
08-Sep-2016,0.9419658217685515
09-Sep-2016,0.9631838513591009
12-Sep-2016,0.8439041174446612
14-Sep-2016,0.8463126505333181
15-Sep-2016,0.851015024658791
16-Sep-2016,0.9051496731276525
19-Sep-2016,0.8666131437091412
20-Sep-2016,0.8439041174446612
21-Sep-2016,0.8492946438811789
22-Sep-2016,0.8803761899300382
23-Sep-2016,0.9081316664755134
26-Sep-2016,0.906525977749742
27-Sep-2016,0.9028558320908363
28-Sep-2016,0.9083610505791947
29-Sep-2016,0.9322169973620829
30-Sep-2016,0.8597316205986928
03-Oct-2016,0.8691363688496389
04-Oct-2016,0.9201743319187982
05-Oct-2016,0.9471269641013879
06-Oct-2016,0.9246473219405897
07-Oct-2016,0.9264823947700426
10-Oct-2016,0.8851932561073519
13-Oct-2016,0.8324349122605804
14-Oct-2016,0.7310471384333065
17-Oct-2016,0.6878082348893223
18-Oct-2016,0.6535153113889208
19-Oct-2016,0.7725656611996792
20-Oct-2016,0.7475627938983829
21-Oct-2016,0.7784149558435602
24-Oct-2016,0.7323087510035553
25-Oct-2016,0.7402225025805711
26-Oct-2016,0.7214130060786786
27-Oct-2016,0.7202660855602705
28-Oct-2016,0.8088083495813742
30-Oct-2016,0.8622548457391903
01-Nov-2016,0.8269296937722215
02-Nov-2016,0.8668425278128227
03-Nov-2016,0.8689069847459574
04-Nov-2016,0.8851932561073519
07-Nov-2016,0.8699392132125242
08-Nov-2016,0.8241770845280425
09-Nov-2016,0.7190044729900218
10-Nov-2016,0.7773827273769929
11-Nov-2016,0.6603968344993693
15-Nov-2016,0.5411171005849295
16-Nov-2016,0.4945521275375618
17-Nov-2016,0.5457047826585618
18-Nov-2016,0.5232251404977636
21-Nov-2016,0.5227663722904003
22-Nov-2016,0.4768895515540773
23-Nov-2016,0.5227663722904003
24-Nov-2016,0.4472990021791488
25-Nov-2016,0.4700080284436289
28-Nov-2016,0.4908819818786556
29-Nov-2016,0.5034981075811444
30-Nov-2016,0.5324005046450282
01-Dec-2016,0.5649730473678176
02-Dec-2016,0.5466223190732885
05-Dec-2016,0.49248767060442705
06-Dec-2016,0.44947815116412426
07-Dec-2016,0.5145085445578623
08-Dec-2016,0.5697901135451313
09-Dec-2016,0.6076384906525978
12-Dec-2016,0.5615322858125934
13-Dec-2016,0.5672668884046338
14-Dec-2016,0.5892877623580687
15-Dec-2016,0.5502924647321941
16-Dec-2016,0.5502924647321941
19-Dec-2016,0.5525863057690102
20-Dec-2016,0.5133616240394543
21-Dec-2016,0.5044156439958711
22-Dec-2016,0.48789998853079475
23-Dec-2016,0.44798715449019405
26-Dec-2016,0.45395114118591584
27-Dec-2016,0.45830943915586675
28-Dec-2016,0.49730473678174125
29-Dec-2016,0.48767060442711335
30-Dec-2016,0.5533891501318957
