Date,MinMax_Feature
01-Jan-2014,1.0
02-Jan-2014,0.98251222264009
03-Jan-2014,0.9754920396138897
06-Jan-2014,0.969161338849191
07-Jan-2014,0.9155697630688224
08-Jan-2014,0.9441519368183525
09-Jan-2014,1.0
10-Jan-2014,1.0
13-Jan-2014,1.0
14-Jan-2014,0.9948570136769525
15-Jan-2014,1.0
16-Jan-2014,1.0
17-Jan-2014,0.9920735399350472
20-Jan-2014,0.9759890109890111
21-Jan-2014,0.9963797926608522
22-Jan-2014,1.0
23-Jan-2014,1.0
24-Jan-2014,0.9918169582772545
27-Jan-2014,0.9527321668909824
28-Jan-2014,0.9625841184387618
29-Jan-2014,0.9799730820995963
30-Jan-2014,0.9670524899057874
31-Jan-2014,0.9433647375504711
03-Feb-2014,0.9293674293405115
04-Feb-2014,0.9799730820995963
05-Feb-2014,0.931520861372813
06-Feb-2014,0.9222611036339168
07-Feb-2014,0.9369044414535668
10-Feb-2014,0.9724360699865412
11-Feb-2014,1.0
12-Feb-2014,1.0
13-Feb-2014,0.9546920348274749
14-Feb-2014,0.9007309470063422
17-Feb-2014,0.9052456196925722
18-Feb-2014,0.9803826722562614
19-Feb-2014,0.9815650865312264
20-Feb-2014,0.9797914651187787
21-Feb-2014,1.0
24-Feb-2014,1.0
25-Feb-2014,0.9998102466793171
26-Feb-2014,0.9897058823529412
28-Feb-2014,1.0
03-Mar-2014,0.9846947699842575
04-Mar-2014,0.9147280041980059
05-Mar-2014,0.9383417876508658
06-Mar-2014,0.9269721882106
07-Mar-2014,0.9435892950848347
10-Mar-2014,0.8508833304180514
11-Mar-2014,0.8368899772608012
12-Mar-2014,0.8202728703865664
13-Mar-2014,0.8290187161098478
14-Mar-2014,0.8508833304180514
18-Mar-2014,0.9137659611684451
19-Mar-2014,0.9268847297533672
20-Mar-2014,0.9174829456008396
21-Mar-2014,0.9129351058247331
22-Mar-2014,0.8989854818960994
24-Mar-2014,0.9024153309489116
25-Mar-2014,0.8672230317481345
26-Mar-2014,0.848412593279463
27-Mar-2014,0.7798494242692646
28-Mar-2014,0.7736935341009743
31-Mar-2014,0.7520100972326103
01-Apr-2014,0.7059648466716529
02-Apr-2014,0.7291164373847682
03-Apr-2014,0.7773365480073748
04-Apr-2014,0.7837656422304262
07-Apr-2014,0.758833964616196
09-Apr-2014,0.7261351105144557
10-Apr-2014,0.7264227837176965
11-Apr-2014,0.668600469866232
15-Apr-2014,0.712806252097617
16-Apr-2014,0.7022246445027994
17-Apr-2014,0.6576326611504733
21-Apr-2014,0.6764603874547888
22-Apr-2014,0.6675419907843235
23-Apr-2014,0.6624748490945674
25-Apr-2014,0.6637499312090693
28-Apr-2014,0.7253866050299929
29-Apr-2014,0.7628088712784107
30-Apr-2014,0.7462990479335204
02-May-2014,0.7761267954432887
05-May-2014,0.839854713554565
06-May-2014,0.8288481646579715
07-May-2014,0.8336360134279895
08-May-2014,0.8331407187276431
09-May-2014,0.8266468548786527
12-May-2014,0.7993483107528726
13-May-2014,0.8222146001257646
14-May-2014,0.6621505745155205
15-May-2014,0.5649688446807295
16-May-2014,0.5066598067798549
19-May-2014,0.4449208254730464
20-May-2014,0.301892185445607
21-May-2014,0.34202252329503235
22-May-2014,0.31794086464836857
23-May-2014,0.270232065025327
26-May-2014,0.3279538225939452
27-May-2014,0.2890799858640595
28-May-2014,0.3456237483802569
29-May-2014,0.3409117681705738
30-May-2014,0.39757333019201313
02-Jun-2014,0.4928731299328543
03-Jun-2014,0.41889504064082916
04-Jun-2014,0.3361997879608906
05-Jun-2014,0.3220638473318413
06-Jun-2014,0.312639886912475
09-Jun-2014,0.3409117681705738
10-Jun-2014,0.3597596890093062
11-Jun-2014,0.40923548121097897
12-Jun-2014,0.4539992932029686
13-Jun-2014,0.44575332783602317
16-Jun-2014,0.4687242313582283
17-Jun-2014,0.4451054305571915
18-Jun-2014,0.4302626928966898
19-Jun-2014,0.4422193426787608
20-Jun-2014,0.45223230062433745
23-Jun-2014,0.4646012486747556
24-Jun-2014,0.48109317940864654
25-Jun-2014,0.4928731299328543
26-Jun-2014,0.5255035928849097
27-Jun-2014,0.5458829072917895
30-Jun-2014,0.5988926846507245
01-Jul-2014,0.6825303333725998
02-Jul-2014,0.6727529744375071
03-Jul-2014,0.7259983508069268
04-Jul-2014,0.7037342443161739
07-Jul-2014,0.7437860760984805
08-Jul-2014,0.7626339969372129
09-Jul-2014,0.7426080810460597
10-Jul-2014,0.7109200141359405
11-Jul-2014,0.6954882789492285
14-Jul-2014,0.7720579573565791
15-Jul-2014,0.767110378136412
16-Jul-2014,0.7013782542113324
17-Jul-2014,0.6990222641064908
18-Jul-2014,0.6932500883496289
21-Jul-2014,0.7003180586641535
22-Jul-2014,0.7202261750500648
23-Jul-2014,0.8286017198727765
24-Jul-2014,0.8250677347155142
25-Jul-2014,0.7602780068323713
28-Jul-2014,0.8237719401578515
30-Jul-2014,0.8543998115207917
31-Jul-2014,0.9065849923430319
01-Aug-2014,0.8580515961832961
04-Aug-2014,0.8674755566026623
05-Aug-2014,0.8580515961832961
06-Aug-2014,0.8721875368123454
07-Aug-2014,0.8380256802921427
08-Aug-2014,0.8403816703969843
11-Aug-2014,0.8698315467075038
12-Aug-2014,0.8003298386146779
13-Aug-2014,0.8054541170927081
14-Aug-2014,0.8286017198727765
18-Aug-2014,0.8310755094828601
19-Aug-2014,0.8604075862881376
20-Aug-2014,0.9251973141712805
21-Aug-2014,0.9703145246789966
22-Aug-2014,0.9523476713895419
25-Aug-2014,0.908010474719667
26-Aug-2014,0.9778419391660512
27-Aug-2014,1.0
28-Aug-2014,0.9990012650642519
01-Sep-2014,1.0
02-Sep-2014,0.9820592823712946
03-Sep-2014,1.0
04-Sep-2014,0.99291647884603
05-Sep-2014,0.9854615632036022
08-Sep-2014,0.9970408491476357
09-Sep-2014,0.9833108671930162
10-Sep-2014,0.9892904953145916
11-Sep-2014,0.9906929304519664
12-Sep-2014,0.9574807165168612
15-Sep-2014,0.938930324472493
16-Sep-2014,0.9681264741505705
17-Sep-2014,1.0
18-Sep-2014,1.0
19-Sep-2014,1.0
22-Sep-2014,0.9787040990606322
23-Sep-2014,0.9808390264731001
24-Sep-2014,0.954365926558497
25-Sep-2014,1.0
26-Sep-2014,1.0
29-Sep-2014,0.93810104954845
30-Sep-2014,0.9117402977788625
01-Oct-2014,0.9449353185257504
07-Oct-2014,0.9020746887966803
08-Oct-2014,0.8092262631193555
09-Oct-2014,0.6969001708567242
10-Oct-2014,0.682792287039297
13-Oct-2014,0.6871857456675615
