Date,MinMax_Feature
02-Jan-2012,0.4253757427472911
03-Jan-2012,0.4666200629150644
04-Jan-2012,0.5176511709192593
05-Jan-2012,0.5127577770010485
06-Jan-2012,0.5449143656064314
07-Jan-2012,0.567983222649423
09-Jan-2012,0.5602936036350922
10-Jan-2012,0.5410695560992655
11-Jan-2012,0.6700454386578117
12-Jan-2012,0.6700454386578117
13-Jan-2012,0.6910171268787135
16-Jan-2012,0.628451590353023
17-Jan-2012,0.6211114994757077
18-Jan-2012,0.614120936735407
19-Jan-2012,0.6875218455085633
20-Jan-2012,0.7399510660608177
23-Jan-2012,0.7224746592100663
24-Jan-2012,0.7469416288011183
25-Jan-2012,0.8084585809157632
27-Jan-2012,0.8937434463474307
30-Jan-2012,0.7193289059769307
31-Jan-2012,0.7224746592100663
01-Feb-2012,0.7119888150996153
02-Feb-2012,0.7469416288011183
03-Feb-2012,0.6910171268787135
06-Feb-2012,0.7749038797623207
07-Feb-2012,0.837818944425026
08-Feb-2012,0.6878713736455779
09-Feb-2012,0.7187385405207186
10-Feb-2012,0.7477081041437471
13-Feb-2012,0.6859434360489656
14-Feb-2012,0.6783452933727311
15-Feb-2012,0.7458843393837061
16-Feb-2012,0.8294639088222876
17-Feb-2012,0.9392148585901221
21-Feb-2012,0.8467707893625995
22-Feb-2012,0.8400168847615024
23-Feb-2012,0.7534824820599406
24-Feb-2012,0.5002110595187841
27-Feb-2012,0.5837906289573656
28-Feb-2012,0.46644153651329656
29-Feb-2012,0.5339805825242716
01-Mar-2012,0.4157872520050653
02-Mar-2012,0.5002110595187841
03-Mar-2012,0.5002110595187841
05-Mar-2012,0.4453355846348669
06-Mar-2012,0.360911777121148
07-Mar-2012,0.3060363022372308
09-Mar-2012,0.4073448712536934
12-Mar-2012,0.6331785563528912
13-Mar-2012,0.5170958210215278
14-Mar-2012,0.6352891515407343
15-Mar-2012,0.5339805825242716
16-Mar-2012,0.40945546644153635
19-Mar-2012,0.47488391726466844
20-Mar-2012,0.3119459687631915
21-Mar-2012,0.3735753482482059
22-Mar-2012,0.43267201350780904
23-Mar-2012,0.41916420430561385
26-Mar-2012,0.3841283241874207
27-Mar-2012,0.365132967496834
28-Mar-2012,0.4200084423807512
29-Mar-2012,0.3406500633178557
30-Mar-2012,0.4879696074292945
02-Apr-2012,0.5002110595187841
03-Apr-2012,0.6184043900379905
04-Apr-2012,0.6010975094976785
09-Apr-2012,0.510764035457999
10-Apr-2012,0.4579991557619247
11-Apr-2012,0.452089489235964
12-Apr-2012,0.5242718446601942
13-Apr-2012,0.5593077247783873
16-Apr-2012,0.5550865344027014
17-Apr-2012,0.5466441536513295
18-Apr-2012,0.6268467707893624
19-Apr-2012,0.6015196285352467
20-Apr-2012,0.6184043900379905
23-Apr-2012,0.6074168797953966
24-Apr-2012,0.6095481670929244
25-Apr-2012,0.6687754179846364
26-Apr-2012,0.5973791233619524
27-Apr-2012,0.5354722096701312
28-Apr-2012,0.5788522367826477
30-Apr-2012,0.5404428377767733
02-May-2012,0.5494803434252143
03-May-2012,0.5083596927248081
04-May-2012,0.4658834161771348
07-May-2012,0.3004970628106643
08-May-2012,0.4938996836873022
09-May-2012,0.34478084048802515
10-May-2012,0.3547220967013105
11-May-2012,0.3095345684591054
14-May-2012,0.3095345684591054
15-May-2012,0.2553095345684592
16-May-2012,0.2146407591504745
17-May-2012,0.10890194306371402
18-May-2012,0.09534568459105248
21-May-2012,0.2372345232715771
22-May-2012,0.30772706732941674
23-May-2012,0.2354270221418885
24-May-2012,0.25982828739267966
25-May-2012,0.4179846362403977
28-May-2012,0.3931314957071849
29-May-2012,0.46723904202440175
30-May-2012,0.3999096249435157
31-May-2012,0.3194758246723907
01-Jun-2012,0.3321283325802079
04-Jun-2012,0.2417532760957976
05-Jun-2012,0.2643470402169002
06-Jun-2012,0.30275643922277456
07-Jun-2012,0.39087211929507465
08-Jun-2012,0.3687302304563937
